,FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,Longitude,Latitude,geometry,dist_from_centre,PopDens,buffer,rivals
760,1272118,51017,KUFstudios,Retailers - other,N5 2LT,5,fhrs_5_en-GB,2019-02-28,512,Hackney,-0.104943,51.565295,POINT (-0.104943 51.565295),0.045420669237698795,7.36,"POLYGON ((-0.07994299999999999 51.565295, -0.08006338183319507 51.56284457149176, -0.08042336798991923 51.56041774194959, -0.08101949160669478 51.55803788306864, -0.08184601168721782 51.55572791419088, -0.08289496839129112 51.55351008157935, -0.08415625969243637 51.55140574417451, -0.08561773866593157 51.54943516789591, -0.0872653304703363 51.54761733047034, -0.08908316789590885 51.54596973866593, -0.09105374417450994 51.54450825969244, -0.09315808157935004 51.54324696839129, -0.09537591419087274 51.54219801168722, -0.09768588306863843 51.5413714916067, -0.1000657419495968 51.54077536798992, -0.102492571491761 51.54041538183319, -0.104943 51.540295, -0.107393428508239 51.54041538183319, -0.1098202580504032 51.54077536798992, -0.1122001169313615 51.5413714916067, -0.1145100858091272 51.54219801168722, -0.1167279184206499 51.54324696839129, -0.11883225582549 51.54450825969244, -0.1208028321040911 51.54596973866593, -0.1226206695296637 51.54761733047034, -0.1242682613340684 51.54943516789591, -0.1257297403075636 51.55140574417451, -0.1269910316087089 51.55351008157935, -0.1280399883127822 51.55572791419088, -0.1288665083933052 51.55803788306864, -0.1294626320100808 51.56041774194959, -0.1298226181668049 51.56284457149176, -0.129943 51.565295, -0.1298226181668049 51.56774542850824, -0.1294626320100808 51.57017225805041, -0.1288665083933052 51.57255211693136, -0.1280399883127822 51.57486208580912, -0.1269910316087089 51.57707991842065, -0.1257297403075636 51.57918425582549, -0.1242682613340684 51.58115483210409, -0.1226206695296637 51.58297266952966, -0.1208028321040912 51.58462026133407, -0.11883225582549 51.58608174030756, -0.1167279184206499 51.58734303160871, -0.1145100858091272 51.58839198831278, -0.1122001169313616 51.5892185083933, -0.1098202580504032 51.58981463201008, -0.107393428508239 51.59017461816681, -0.104943 51.590295, -0.102492571491761 51.59017461816681, -0.1000657419495968 51.58981463201008, -0.09768588306863844 51.5892185083933, -0.09537591419087274 51.58839198831278, -0.09315808157935006 51.58734303160871, -0.09105374417450995 51.58608174030756, -0.08908316789590885 51.58462026133407, -0.08726533047033631 51.58297266952966, -0.08561773866593157 51.58115483210409, -0.08415625969243637 51.57918425582549, -0.08289496839129112 51.57707991842065, -0.08184601168721783 51.57486208580912, -0.08101949160669478 51.57255211693136, -0.08042336798991924 51.57017225805041, -0.08006338183319507 51.56774542850824, -0.07994299999999999 51.565295))",7
761,1291695,PI/000139589,Ayat Ethiopian Cafe and Restaurant,Restaurant/Cafe/Canteen,N17 8AA,5,fhrs_5_en-GB,2021-06-23,514,Haringey,-0.099257,51.578485,POINT (-0.099257 51.578485),0.058013775553745386,11.42,"POLYGON ((-0.07425699999999999 51.578485, -0.07437738183319507 51.57603457149176, -0.07473736798991923 51.57360774194959, -0.07533349160669478 51.57122788306864, -0.07616001168721782 51.56891791419088, -0.07720896839129113 51.56670008157935, -0.07847025969243637 51.56459574417451, -0.07993173866593158 51.56262516789591, -0.0815793304703363 51.56080733047034, -0.08339716789590886 51.55915973866593, -0.08536774417450994 51.55769825969244, -0.08747208157935005 51.55643696839129, -0.08968991419087274 51.55538801168722, -0.09199988306863843 51.5545614916067, -0.09437974194959679 51.55396536798992, -0.09680657149176097 51.55360538183319, -0.099257 51.553485, -0.101707428508239 51.55360538183319, -0.1041342580504032 51.55396536798992, -0.1065141169313615 51.5545614916067, -0.1088240858091272 51.55538801168722, -0.1110419184206499 51.55643696839129, -0.1131462558254901 51.55769825969244, -0.1151168321040911 51.55915973866593, -0.1169346695296637 51.56080733047034, -0.1185822613340684 51.56262516789591, -0.1200437403075636 51.56459574417451, -0.1213050316087089 51.56670008157935, -0.1223539883127822 51.56891791419088, -0.1231805083933052 51.57122788306864, -0.1237766320100808 51.57360774194959, -0.1241366181668049 51.57603457149176, -0.124257 51.578485, -0.1241366181668049 51.58093542850824, -0.1237766320100808 51.58336225805041, -0.1231805083933052 51.58574211693136, -0.1223539883127822 51.58805208580912, -0.1213050316087089 51.59026991842065, -0.1200437403075636 51.59237425582549, -0.1185822613340684 51.59434483210409, -0.1169346695296637 51.59616266952966, -0.1151168321040912 51.59781026133407, -0.1131462558254901 51.59927174030756, -0.1110419184206499 51.60053303160871, -0.1088240858091273 51.60158198831278, -0.1065141169313616 51.6024085083933, -0.1041342580504032 51.60300463201008, -0.101707428508239 51.60336461816681, -0.099257 51.603485, -0.096806571491761 51.60336461816681, -0.09437974194959679 51.60300463201008, -0.09199988306863845 51.6024085083933, -0.08968991419087274 51.60158198831278, -0.08747208157935006 51.60053303160871, -0.08536774417450996 51.59927174030756, -0.08339716789590886 51.59781026133407, -0.08157933047033632 51.59616266952966, -0.07993173866593158 51.59434483210409, -0.07847025969243637 51.59237425582549, -0.07720896839129113 51.59026991842065, -0.07616001168721784 51.58805208580912, -0.07533349160669478 51.58574211693136, -0.07473736798991924 51.58336225805041, -0.07437738183319507 51.58093542850824, -0.07425699999999999 51.578485))",13
762,1220348,188778,Gelateria Romeo & Giulietta,Takeaway/sandwich shop,EC1V 9LN,5,fhrs_5_en-GB,2017-09-27,512,Hackney,-0.100405,51.562363,POINT (-0.100405 51.562363),0.04196857626844274,7.36,"POLYGON ((-0.075405 51.562363, -0.07552538183319507 51.55991257149176, -0.07588536798991924 51.55748574194959, -0.07648149160669478 51.55510588306863, -0.07730801168721782 51.55279591419087, -0.07835696839129111 51.55057808157935, -0.07961825969243636 51.54847374417451, -0.08107973866593157 51.54650316789591, -0.0827273304703363 51.54468533047034, -0.08454516789590885 51.54303773866593, -0.08651574417450994 51.54157625969243, -0.08862008157935004 51.54031496839129, -0.09083791419087275 51.53926601168722, -0.09314788306863844 51.5384394916067, -0.09552774194959679 51.53784336798991, -0.09795457149176097 51.53748338183319, -0.100405 51.537363, -0.102855428508239 51.53748338183319, -0.1052822580504032 51.53784336798991, -0.1076621169313615 51.5384394916067, -0.1099720858091272 51.53926601168722, -0.1121899184206499 51.54031496839129, -0.11429425582549 51.54157625969243, -0.1162648321040911 51.54303773866593, -0.1180826695296637 51.54468533047034, -0.1197302613340684 51.54650316789591, -0.1211917403075636 51.54847374417451, -0.1224530316087089 51.55057808157935, -0.1235019883127822 51.55279591419087, -0.1243285083933052 51.55510588306863, -0.1249246320100807 51.55748574194959, -0.1252846181668049 51.55991257149176, -0.125405 51.562363, -0.1252846181668049 51.56481342850824, -0.1249246320100807 51.5672402580504, -0.1243285083933052 51.56962011693136, -0.1235019883127822 51.57193008580912, -0.1224530316087089 51.57414791842065, -0.1211917403075636 51.57625225582549, -0.1197302613340684 51.57822283210409, -0.1180826695296637 51.58004066952966, -0.1162648321040911 51.58168826133407, -0.11429425582549 51.58314974030756, -0.1121899184206499 51.58441103160871, -0.1099720858091272 51.58545998831278, -0.1076621169313616 51.5862865083933, -0.1052822580504032 51.58688263201008, -0.102855428508239 51.5872426181668, -0.100405 51.587363, -0.097954571491761 51.5872426181668, -0.09552774194959679 51.58688263201008, -0.09314788306863844 51.5862865083933, -0.09083791419087274 51.58545998831278, -0.08862008157935006 51.58441103160871, -0.08651574417450994 51.58314974030756, -0.08454516789590885 51.58168826133407, -0.08272733047033631 51.58004066952966, -0.08107973866593157 51.57822283210409, -0.07961825969243636 51.57625225582549, -0.07835696839129112 51.57414791842065, -0.07730801168721783 51.57193008580912, -0.07648149160669478 51.56962011693136, -0.07588536798991924 51.5672402580504, -0.07552538183319507 51.56481342850824, -0.075405 51.562363))",5
763,444140,56253,Barley Wines Supermarket,Retailers - other,IG1 3AD,5,fhrs_5_en-GB,2018-11-09,526,Redbridge,0.094399,51.564865,POINT (0.094399 51.564865),0.1968924032714063,21.78,"POLYGON ((0.119399 51.564865, 0.1192786181668049 51.56241457149176, 0.1189186320100808 51.55998774194959, 0.1183225083933052 51.55760788306863, 0.1174959883127822 51.55529791419087, 0.1164470316087089 51.55308008157935, 0.1151857403075636 51.55097574417451, 0.1137242613340684 51.54900516789591, 0.1120766695296637 51.54718733047034, 0.1102588321040911 51.54553973866593, 0.1082882558254901 51.54407825969243, 0.1061839184206499 51.54281696839129, 0.1039660858091273 51.54176801168722, 0.1016561169313616 51.5409414916067, 0.0992762580504032 51.54034536798991, 0.09684942850823902 51.53998538183319, 0.094399 51.539865, 0.09194857149176099 51.53998538183319, 0.08952174194959679 51.54034536798991, 0.08714188306863845 51.5409414916067, 0.08483191419087276 51.54176801168722, 0.08261408157935005 51.54281696839129, 0.08050974417450994 51.54407825969243, 0.07853916789590887 51.54553973866593, 0.0767213304703363 51.54718733047034, 0.07507373866593157 51.54900516789591, 0.07361225969243636 51.55097574417451, 0.07235096839129113 51.55308008157935, 0.07130201168721782 51.55529791419087, 0.07047549160669478 51.55760788306863, 0.06987936798991923 51.55998774194959, 0.06951938183319507 51.56241457149176, 0.06939899999999999 51.564865, 0.06951938183319507 51.56731542850824, 0.06987936798991923 51.5697422580504, 0.07047549160669478 51.57212211693136, 0.07130201168721782 51.57443208580912, 0.07235096839129113 51.57664991842065, 0.07361225969243636 51.57875425582549, 0.07507373866593156 51.58072483210409, 0.0767213304703363 51.58254266952966, 0.07853916789590884 51.58419026133407, 0.08050974417450994 51.58565174030756, 0.08261408157935005 51.58691303160871, 0.08483191419087274 51.58796198831278, 0.08714188306863843 51.5887885083933, 0.08952174194959678 51.58938463201008, 0.09194857149176099 51.5897446181668, 0.094399 51.589865, 0.09684942850823899 51.5897446181668, 0.0992762580504032 51.58938463201008, 0.1016561169313615 51.5887885083933, 0.1039660858091273 51.58796198831278, 0.1061839184206499 51.58691303160871, 0.10828825582549 51.58565174030756, 0.1102588321040911 51.58419026133407, 0.1120766695296637 51.58254266952966, 0.1137242613340684 51.58072483210409, 0.1151857403075636 51.57875425582549, 0.1164470316087089 51.57664991842065, 0.1174959883127822 51.57443208580912, 0.1183225083933052 51.57212211693136, 0.1189186320100808 51.5697422580504, 0.1192786181668049 51.56731542850824, 0.119399 51.564865))",4
764,1032745,PI000110512,Co-Operative,Retailers - supermarkets/hypermarkets,W5 5JY,5,fhrs_5_en-GB,2018-04-26,509,Ealing,-0.3071904,51.5032114,POINT (-0.3071904 51.5032114),0.210471663408951,21.44,"POLYGON ((-0.2821904 51.5032114, -0.282310781833195 51.50076097149176, -0.2826707679899192 51.49833414194959, -0.2832668916066948 51.49595428306863, -0.2840934116872178 51.49364431419087, -0.2851423683912911 51.49142648157935, -0.2864036596924364 51.48932214417451, -0.2878651386659316 51.48735156789591, -0.2895127304703363 51.48553373047034, -0.2913305678959088 51.48388613866593, -0.2933011441745099 51.48242465969243, -0.29540548157935 51.48116336839129, -0.2976233141908727 51.48011441168722, -0.2999332830686384 51.4792878916067, -0.3023131419495967 51.47869176798991, -0.304739971491761 51.47833178183319, -0.3071904 51.4782114, -0.309640828508239 51.47833178183319, -0.3120676580504032 51.47869176798991, -0.3144475169313615 51.4792878916067, -0.3167574858091272 51.48011441168722, -0.3189753184206499 51.48116336839129, -0.32107965582549 51.48242465969243, -0.3230502321040911 51.48388613866593, -0.3248680695296637 51.48553373047034, -0.3265156613340684 51.48735156789591, -0.3279771403075636 51.48932214417451, -0.3292384316087089 51.49142648157935, -0.3302873883127821 51.49364431419087, -0.3311139083933052 51.49595428306863, -0.3317100320100808 51.49833414194959, -0.3320700181668049 51.50076097149176, -0.3321904 51.5032114, -0.3320700181668049 51.50566182850824, -0.3317100320100808 51.5080886580504, -0.3311139083933052 51.51046851693136, -0.3302873883127821 51.51277848580912, -0.3292384316087089 51.51499631842065, -0.3279771403075636 51.51710065582549, -0.3265156613340684 51.51907123210409, -0.3248680695296637 51.52088906952966, -0.3230502321040911 51.52253666133407, -0.32107965582549 51.52399814030756, -0.3189753184206499 51.52525943160871, -0.3167574858091272 51.52630838831278, -0.3144475169313615 51.5271349083933, -0.3120676580504032 51.52773103201008, -0.309640828508239 51.5280910181668, -0.3071904 51.5282114, -0.304739971491761 51.5280910181668, -0.3023131419495967 51.52773103201008, -0.2999332830686384 51.5271349083933, -0.2976233141908727 51.52630838831278, -0.29540548157935 51.52525943160871, -0.2933011441745099 51.52399814030756, -0.2913305678959088 51.52253666133407, -0.2895127304703363 51.52088906952966, -0.2878651386659316 51.51907123210409, -0.2864036596924364 51.51710065582549, -0.2851423683912911 51.51499631842065, -0.2840934116872178 51.51277848580912, -0.2832668916066948 51.51046851693136, -0.2826707679899192 51.5080886580504, -0.282310781833195 51.50566182850824, -0.2821904 51.5032114))",0
765,417024,PI/000119650,Mereb Food And Wine,Retailers - supermarkets/hypermarkets,EC1V 9BD,Exempt,fhrs_exempt_en-GB,2013-01-18,519,Islington,-0.10243099927902,51.5462799072266,POINT (-0.10243099927902 51.5462799072266),0.026260495242875714,5.74,"POLYGON ((-0.07743099927902 51.5462799072266, -0.07755138111221507 51.54382947871836, -0.07791136726893924 51.54140264917619, -0.07850749088571478 51.53902279029523, -0.07933401096623782 51.53671282141747, -0.08038296767031111 51.53449498880595, -0.08164425897145636 51.53239065140111, -0.08310573794495157 51.53042007512251, -0.0847533297493563 51.52860223769694, -0.08657116717492885 51.52695464589253, -0.08854174345352994 51.52549316691903, -0.09064608085837005 51.52423187561789, -0.09286391346989276 51.52318291891382, -0.09517388234765845 51.5223563988333, -0.09755374122861679 51.52176027521651, -0.09998057077078097 51.52140028905979, -0.10243099927902 51.5212799072266, -0.104881427787259 51.52140028905979, -0.1073082573294232 51.52176027521651, -0.1096881162103815 51.5223563988333, -0.1119980850881472 51.52318291891382, -0.1142159176996699 51.52423187561789, -0.1163202551045101 51.52549316691903, -0.1182908313831111 51.52695464589253, -0.1201086688086837 51.52860223769694, -0.1217562606130884 51.53042007512251, -0.1232177395865836 51.53239065140111, -0.1244790308877289 51.53449498880595, -0.1255279875918022 51.53671282141747, -0.1263545076723252 51.53902279029523, -0.1269506312891008 51.54140264917619, -0.1273106174458249 51.54382947871836, -0.12743099927902 51.5462799072266, -0.1273106174458249 51.54873033573484, -0.1269506312891008 51.551157165277, -0.1263545076723252 51.55353702415796, -0.1255279875918022 51.55584699303572, -0.1244790308877289 51.55806482564725, -0.1232177395865836 51.56016916305209, -0.1217562606130884 51.56213973933069, -0.1201086688086837 51.56395757675626, -0.1182908313831111 51.56560516856067, -0.1163202551045101 51.56706664753416, -0.1142159176996699 51.56832793883531, -0.1119980850881473 51.56937689553938, -0.1096881162103816 51.5702034156199, -0.1073082573294232 51.57079953923668, -0.104881427787259 51.5711595253934, -0.10243099927902 51.5712799072266, -0.099980570770781 51.5711595253934, -0.09755374122861679 51.57079953923668, -0.09517388234765845 51.5702034156199, -0.09286391346989274 51.56937689553938, -0.09064608085837006 51.56832793883531, -0.08854174345352994 51.56706664753416, -0.08657116717492885 51.56560516856067, -0.08475332974935632 51.56395757675626, -0.08310573794495157 51.56213973933069, -0.08164425897145636 51.56016916305209, -0.08038296767031113 51.55806482564725, -0.07933401096623784 51.55584699303572, -0.07850749088571478 51.55353702415796, -0.07791136726893924 51.551157165277, -0.07755138111221507 51.54873033573484, -0.07743099927902 51.5462799072266))",1
766,1417727,100635,Eat Love Pho,Other catering premises,IG1 2LT,5,fhrs_5_en-GB,2021-11-18,526,Redbridge,0.071564,51.57991,POINT (0.071564 51.57991),0.17913268863049903,21.78,"POLYGON ((0.09656400000000001 51.57991, 0.09644361816680493 51.57745957149176, 0.09608363201008077 51.57503274194959, 0.09548750839330522 51.57265288306863, 0.09466098831278218 51.57034291419087, 0.09361203160870887 51.56812508157935, 0.09235074030756363 51.56602074417451, 0.09088926133406842 51.56405016789591, 0.0892416695296637 51.56223233047034, 0.08742383210409115 51.56058473866593, 0.08545325582549006 51.55912325969243, 0.08334891842064995 51.55786196839129, 0.08113108580912726 51.55681301168722, 0.07882111693136157 51.5559864916067, 0.07644125805040321 51.55539036798992, 0.07401442850823903 51.55503038183319, 0.071564 51.55491, 0.06911357149176099 51.55503038183319, 0.0666867419495968 51.55539036798992, 0.06430688306863845 51.5559864916067, 0.06199691419087276 51.55681301168722, 0.05977908157935006 51.55786196839129, 0.05767474417450996 51.55912325969243, 0.05570416789590887 51.56058473866593, 0.05388633047033631 51.56223233047034, 0.05223873866593158 51.56405016789591, 0.05077725969243636 51.56602074417451, 0.04951596839129113 51.56812508157935, 0.04846701168721783 51.57034291419087, 0.04764049160669478 51.57265288306863, 0.04704436798991924 51.57503274194959, 0.04668438183319508 51.57745957149176, 0.046564 51.57991, 0.04668438183319508 51.58236042850824, 0.04704436798991924 51.5847872580504, 0.04764049160669478 51.58716711693136, 0.04846701168721783 51.58947708580912, 0.04951596839129112 51.59169491842065, 0.05077725969243636 51.59379925582549, 0.05223873866593157 51.59576983210409, 0.05388633047033631 51.59758766952966, 0.05570416789590885 51.59923526133407, 0.05767474417450995 51.60069674030756, 0.05977908157935005 51.60195803160871, 0.06199691419087274 51.60300698831278, 0.06430688306863844 51.6038335083933, 0.06668674194959678 51.60442963201008, 0.06911357149176099 51.60478961816681, 0.071564 51.60491, 0.074014428508239 51.60478961816681, 0.07644125805040321 51.60442963201008, 0.07882111693136155 51.6038335083933, 0.08113108580912726 51.60300698831278, 0.08334891842064994 51.60195803160871, 0.08545325582549004 51.60069674030756, 0.08742383210409115 51.59923526133407, 0.08924166952966368 51.59758766952966, 0.09088926133406842 51.59576983210409, 0.09235074030756363 51.59379925582549, 0.09361203160870887 51.59169491842065, 0.09466098831278216 51.58947708580912, 0.09548750839330522 51.58716711693136, 0.09608363201008076 51.5847872580504, 0.09644361816680493 51.58236042850824, 0.09656400000000001 51.57991))",7
767,1181818,19/00200/CP,Amie Bakes Old Skool,Other catering premises,DA6 7ER,5,fhrs_5_en-GB,2019-11-15,503,Bexley,0.16488,51.484556,POINT (0.16488 51.484556),0.26476122683653397,23.38,"POLYGON ((0.18988 51.484556, 0.1897596181668049 51.48210557149176, 0.1893996320100808 51.47967874194959, 0.1888035083933052 51.47729888306863, 0.1879769883127822 51.47498891419087, 0.1869280316087089 51.47277108157935, 0.1856667403075636 51.47066674417451, 0.1842052613340684 51.46869616789591, 0.1825576695296637 51.46687833047034, 0.1807398321040911 51.46523073866593, 0.1787692558254901 51.46376925969243, 0.1766649184206499 51.46250796839129, 0.1744470858091272 51.46145901168722, 0.1721371169313616 51.4606324916067, 0.1697572580504032 51.46003636798991, 0.167330428508239 51.45967638183319, 0.16488 51.459556, 0.162429571491761 51.45967638183319, 0.1600027419495968 51.46003636798991, 0.1576228830686384 51.4606324916067, 0.1553129141908728 51.46145901168722, 0.1530950815793501 51.46250796839129, 0.1509907441745099 51.46376925969243, 0.1490201678959089 51.46523073866593, 0.1472023304703363 51.46687833047034, 0.1455547386659316 51.46869616789591, 0.1440932596924364 51.47066674417451, 0.1428319683912911 51.47277108157935, 0.1417830116872178 51.47498891419087, 0.1409564916066948 51.47729888306863, 0.1403603679899192 51.47967874194959, 0.1400003818331951 51.48210557149176, 0.13988 51.484556, 0.1400003818331951 51.48700642850824, 0.1403603679899192 51.4894332580504, 0.1409564916066948 51.49181311693136, 0.1417830116872178 51.49412308580912, 0.1428319683912911 51.49634091842065, 0.1440932596924364 51.49844525582549, 0.1455547386659316 51.50041583210409, 0.1472023304703363 51.50223366952966, 0.1490201678959089 51.50388126133407, 0.1509907441745099 51.50534274030756, 0.1530950815793501 51.50660403160871, 0.1553129141908727 51.50765298831278, 0.1576228830686384 51.5084795083933, 0.1600027419495968 51.50907563201008, 0.162429571491761 51.5094356181668, 0.16488 51.509556, 0.167330428508239 51.5094356181668, 0.1697572580504032 51.50907563201008, 0.1721371169313616 51.5084795083933, 0.1744470858091272 51.50765298831278, 0.1766649184206499 51.50660403160871, 0.1787692558254901 51.50534274030756, 0.1807398321040911 51.50388126133407, 0.1825576695296637 51.50223366952966, 0.1842052613340684 51.50041583210409, 0.1856667403075636 51.49844525582549, 0.1869280316087089 51.49634091842065, 0.1879769883127822 51.49412308580912, 0.1888035083933052 51.49181311693136, 0.1893996320100808 51.4894332580504, 0.1897596181668049 51.48700642850824, 0.18988 51.484556))",2
768,1392447,77591,Josh Foods,Retailers - other,IG11 8EB,4,fhrs_4_en-GB,2021-08-31,501,Barking and Dagenham,0.153637,51.55159,POINT (0.153637 51.55159),0.2529846370612,13.93,"POLYGON ((0.178637 51.55159, 0.1785166181668049 51.54913957149176, 0.1781566320100808 51.54671274194959, 0.1775605083933052 51.54433288306863, 0.1767339883127822 51.54202291419087, 0.1756850316087089 51.53980508157935, 0.1744237403075636 51.53770074417451, 0.1729622613340684 51.53573016789591, 0.1713146695296637 51.53391233047034, 0.1694968321040911 51.53226473866593, 0.1675262558254901 51.53080325969243, 0.1654219184206499 51.52954196839129, 0.1632040858091272 51.52849301168722, 0.1608941169313615 51.52766649160669, 0.1585142580504032 51.52707036798991, 0.156087428508239 51.52671038183319, 0.153637 51.52659, 0.151186571491761 51.52671038183319, 0.1487597419495968 51.52707036798991, 0.1463798830686384 51.52766649160669, 0.1440699141908728 51.52849301168722, 0.1418520815793501 51.52954196839129, 0.1397477441745099 51.53080325969243, 0.1377771678959089 51.53226473866593, 0.1359593304703363 51.53391233047034, 0.1343117386659316 51.53573016789591, 0.1328502596924364 51.53770074417451, 0.1315889683912911 51.53980508157935, 0.1305400116872178 51.54202291419087, 0.1297134916066948 51.54433288306863, 0.1291173679899192 51.54671274194959, 0.1287573818331951 51.54913957149176, 0.128637 51.55159, 0.1287573818331951 51.55404042850824, 0.1291173679899192 51.5564672580504, 0.1297134916066948 51.55884711693136, 0.1305400116872178 51.56115708580912, 0.1315889683912911 51.56337491842065, 0.1328502596924364 51.56547925582549, 0.1343117386659316 51.56744983210409, 0.1359593304703363 51.56926766952966, 0.1377771678959089 51.57091526133406, 0.1397477441745099 51.57237674030756, 0.1418520815793501 51.57363803160871, 0.1440699141908727 51.57468698831278, 0.1463798830686384 51.5755135083933, 0.1487597419495968 51.57610963201008, 0.151186571491761 51.5764696181668, 0.153637 51.57659, 0.156087428508239 51.5764696181668, 0.1585142580504032 51.57610963201008, 0.1608941169313615 51.5755135083933, 0.1632040858091272 51.57468698831278, 0.1654219184206499 51.57363803160871, 0.1675262558254901 51.57237674030756, 0.1694968321040911 51.57091526133406, 0.1713146695296637 51.56926766952966, 0.1729622613340684 51.56744983210409, 0.1744237403075636 51.56547925582549, 0.1756850316087089 51.56337491842065, 0.1767339883127822 51.56115708580912, 0.1775605083933052 51.55884711693136, 0.1781566320100808 51.5564672580504, 0.1785166181668049 51.55404042850824, 0.178637 51.55159))",9
769,1430931,21/00810/COMM,Arro Coffee,Restaurant/Cafe/Canteen,W2 1EG,5,fhrs_5_en-GB,2022-01-11,533,Westminster,-0.165717,51.51469,POINT (-0.165717 51.51469),0.06853371775267604,8.29,"POLYGON ((-0.140717 51.51469, -0.1408373818331951 51.51223957149176, -0.1411973679899192 51.5098127419496, -0.1417934916066948 51.50743288306864, -0.1426200116872178 51.50512291419088, -0.1436689683912911 51.50290508157935, -0.1449302596924364 51.50080074417451, -0.1463917386659316 51.49883016789591, -0.1480393304703363 51.49701233047034, -0.1498571678959089 51.49536473866593, -0.1518277441745099 51.49390325969244, -0.1539320815793501 51.49264196839129, -0.1561499141908728 51.49159301168722, -0.1584598830686385 51.4907664916067, -0.1608397419495968 51.49017036798992, -0.163266571491761 51.48981038183319, -0.165717 51.48969, -0.168167428508239 51.48981038183319, -0.1705942580504032 51.49017036798992, -0.1729741169313616 51.4907664916067, -0.1752840858091272 51.49159301168722, -0.1775019184206499 51.49264196839129, -0.1796062558254901 51.49390325969244, -0.1815768321040911 51.49536473866593, -0.1833946695296637 51.49701233047034, -0.1850422613340684 51.49883016789591, -0.1865037403075636 51.50080074417451, -0.1877650316087089 51.50290508157935, -0.1888139883127822 51.50512291419088, -0.1896405083933052 51.50743288306864, -0.1902366320100808 51.5098127419496, -0.1905966181668049 51.51223957149176, -0.190717 51.51469, -0.1905966181668049 51.51714042850824, -0.1902366320100808 51.51956725805041, -0.1896405083933052 51.52194711693136, -0.1888139883127822 51.52425708580913, -0.1877650316087089 51.52647491842065, -0.1865037403075636 51.52857925582549, -0.1850422613340684 51.53054983210409, -0.1833946695296637 51.53236766952966, -0.1815768321040911 51.53401526133407, -0.1796062558254901 51.53547674030757, -0.1775019184206499 51.53673803160871, -0.1752840858091273 51.53778698831278, -0.1729741169313616 51.5386135083933, -0.1705942580504032 51.53920963201008, -0.168167428508239 51.53956961816681, -0.165717 51.53969, -0.163266571491761 51.53956961816681, -0.1608397419495968 51.53920963201008, -0.1584598830686385 51.5386135083933, -0.1561499141908728 51.53778698831278, -0.1539320815793501 51.53673803160871, -0.1518277441745099 51.53547674030757, -0.1498571678959089 51.53401526133407, -0.1480393304703363 51.53236766952966, -0.1463917386659316 51.53054983210409, -0.1449302596924364 51.52857925582549, -0.1436689683912911 51.52647491842065, -0.1426200116872178 51.52425708580913, -0.1417934916066948 51.52194711693136, -0.1411973679899192 51.51956725805041, -0.1408373818331951 51.51714042850824, -0.140717 51.51469))",6
770,1321430,149818,Hamleys,Retailers - other,HA6 1RX,5,fhrs_5_en-GB,2021-07-15,517,Hillingdon,-0.437141,51.614062,POINT (-0.437141 51.614062),0.35235977546396685,44.67,"POLYGON ((-0.412141 51.614062, -0.4122613818331951 51.61161157149176, -0.4126213679899192 51.60918474194959, -0.4132174916066948 51.60680488306863, -0.4140440116872178 51.60449491419087, -0.4150929683912911 51.60227708157935, -0.4163542596924364 51.60017274417451, -0.4178157386659316 51.59820216789591, -0.4194633304703363 51.59638433047034, -0.4212811678959089 51.59473673866593, -0.4232517441745099 51.59327525969243, -0.4253560815793501 51.59201396839129, -0.4275739141908728 51.59096501168722, -0.4298838830686385 51.59013849160669, -0.4322637419495968 51.58954236798991, -0.434690571491761 51.58918238183319, -0.437141 51.589062, -0.439591428508239 51.58918238183319, -0.4420182580504032 51.58954236798991, -0.4443981169313616 51.59013849160669, -0.4467080858091272 51.59096501168722, -0.4489259184206499 51.59201396839129, -0.4510302558254901 51.59327525969243, -0.4530008321040911 51.59473673866593, -0.4548186695296637 51.59638433047034, -0.4564662613340684 51.59820216789591, -0.4579277403075636 51.60017274417451, -0.4591890316087089 51.60227708157935, -0.4602379883127822 51.60449491419087, -0.4610645083933052 51.60680488306863, -0.4616606320100808 51.60918474194959, -0.462020618166805 51.61161157149176, -0.462141 51.614062, -0.462020618166805 51.61651242850824, -0.4616606320100808 51.6189392580504, -0.4610645083933052 51.62131911693136, -0.4602379883127822 51.62362908580912, -0.4591890316087089 51.62584691842065, -0.4579277403075637 51.62795125582549, -0.4564662613340684 51.62992183210409, -0.4548186695296637 51.63173966952966, -0.4530008321040911 51.63338726133406, -0.4510302558254901 51.63484874030756, -0.4489259184206499 51.63611003160871, -0.4467080858091272 51.63715898831278, -0.4443981169313616 51.6379855083933, -0.4420182580504032 51.63858163201008, -0.439591428508239 51.6389416181668, -0.437141 51.639062, -0.434690571491761 51.6389416181668, -0.4322637419495968 51.63858163201008, -0.4298838830686385 51.6379855083933, -0.4275739141908728 51.63715898831278, -0.4253560815793501 51.63611003160871, -0.4232517441745099 51.63484874030756, -0.4212811678959089 51.63338726133406, -0.4194633304703363 51.63173966952966, -0.4178157386659316 51.62992183210409, -0.4163542596924364 51.62795125582549, -0.4150929683912911 51.62584691842065, -0.4140440116872178 51.62362908580912, -0.4132174916066948 51.62131911693136, -0.4126213679899192 51.6189392580504, -0.4122613818331951 51.61651242850824, -0.412141 51.614062))",0
